ID do Cliente,Idade,Sexo,Item Vendido,Categoria,Valor da Venda (USD),Localizacao,Tamanho,Cor,Temporada,Avaliacao,Assinatura,Envio,Desconto,Codigo Promocional,Vendas Anteriores,Forma de Pagamento,Frequencia de Vendas
659,62,Homem,Mochila,Acessorios,37,Louisiana,P,Branco,Outono,49,Sim,Retirado na loja,Sim,Sim,20,Cartao de Debito,Semanalmente
660,62,Homem,Shorts,Roupas,52,Virginia,P,Gold,Primavera,36,Sim,Frete em 2 dias,Sim,Sim,8,Cartao de Debito,Semanalmente
661,50,Homem,Casaco,Agasalhos,79,Montana,M,Oliva,Outono,50,Sim,Frete em 2 dias,Sim,Sim,39,Cartao de Debito,Trimestralmente
662,57,Homem,Shirt,Roupas,68,Iowa,XG,Verde,Outono,41,Sim,Retirado na loja,Sim,Sim,39,Em dinheiro,Trimestralmente
663,24,Homem,Gloves,Acessorios,98,Illinois,G,Magenta,Outono,28,Sim,Expresso,Sim,Sim,39,Cartao de Debito,Quinzenalmente
664,59,Homem,Vestido,Roupas,83,Alaska,M,Carvao,Outono,47,Sim,Expresso,Sim,Sim,23,Em dinheiro,Mensalmente
665,63,Homem,Calcas,Roupas,83,Colorado,M,Indigo,Inverno,44,Sim,Expresso,Sim,Sim,41,Em dinheiro,Quinzenalmente
666,41,Homem,Calcas,Roupas,55,New Mexico,M,Pessego,Primavera,49,Sim,Frete em 2 dias,Sim,Sim,50,Em dinheiro,Anualmente
667,35,Homem,Moletom,Roupas,26,Colorado,G,Turquesa,Inverno,31,Sim,Free Shipping,Sim,Sim,30,Em dinheiro,Trimestralmente
668,34,Homem,Oculos de sol,Acessorios,76,Arizona,P,Azul,Inverno,26,Sim,Standard,Sim,Sim,32,Cartao de Debito,Trimestralmente
669,49,Homem,T-shirt,Roupas,85,Hawaii,P,Turquesa,Outono,29,Sim,Expresso,Sim,Sim,35,Cartao de Credito,Mensalmente
670,43,Homem,Jaqueta,Agasalhos,89,Illinois,M,Cinza,Primavera,33,Sim,Free Shipping,Sim,Sim,45,PayPal,Quinzenalmente
671,63,Homem,Sueter,Roupas,41,Louisiana,XG,Roxo,Primavera,48,Sim,Next Day Air,Sim,Sim,37,Cartao de Credito,Quinzenalmente
672,38,Homem,Jaqueta,Agasalhos,30,Iowa,G,Preto,Inverno,47,Sim,Expresso,Sim,Sim,45,PayPal,Semanalmente
673,59,Homem,Socks,Roupas,53,Washington,M,Pessego,Inverno,33,Sim,Frete em 2 dias,Sim,Sim,29,Em dinheiro,Trimestralmente
674,35,Homem,Shirt,Roupas,66,Oklahoma,M,Indigo,Primavera,42,Sim,Free Shipping,Sim,Sim,27,Em dinheiro,Quinzenalmente
675,48,Homem,Joias,Acessorios,33,Washington,XG,Bege,Inverno,47,Sim,Retirado na loja,Sim,Sim,36,PIX,Anualmente
676,64,Homem,Oculos de sol,Acessorios,86,Arkansas,M,Amarelo,Primavera,26,Sim,Frete em 2 dias,Sim,Sim,9,Cartao de Credito,Anualmente
677,28,Homem,Calcas,Roupas,60,Connecticut,M,Pessego,Inverno,29,Sim,Frete em 2 dias,Sim,Sim,38,Cartao de Debito,Quinzenalmente
678,60,Homem,Socks,Roupas,62,Washington,P,Turquesa,Verao,27,Sim,Expresso,Sim,Sim,41,PayPal,Anualmente
679,27,Homem,Blusa,Roupas,74,Maine,M,Verde-azulado,Outono,33,Sim,Retirado na loja,Sim,Sim,25,Cartao de Credito,A cada 3 meses
680,56,Homem,Sandalhas,Calcados,95,Michigan,M,Turquesa,Outono,34,Sim,Expresso,Sim,Sim,37,PayPal,Quinzenalmente
681,58,Homem,Tenis,Calcados,25,Tennessee,M,Magenta,Primavera,42,Sim,Expresso,Sim,Sim,3,PIX,Anualmente
682,30,Homem,Shirt,Roupas,59,Louisiana,XG,Roxo,Inverno,38,Sim,Frete em 2 dias,Sim,Sim,24,PayPal,A cada 3 meses
683,23,Homem,Jaqueta,Agasalhos,29,Missouri,M,Marrom,Verao,40,Sim,Standard,Sim,Sim,49,Cartao de Debito,Quinzenalmente
684,33,Homem,Sandalhas,Calcados,36,Michigan,P,Violeta,Inverno,27,Sim,Free Shipping,Sim,Sim,3,PIX,Mensalmente
685,63,Homem,Chapeu,Acessorios,82,Alabama,M,Amarelo,Verao,47,Sim,Expresso,Sim,Sim,42,Transferencia bancaria,Mensalmente
686,70,Homem,Blusa,Roupas,71,Massachusetts,XG,Magenta,Inverno,35,Sim,Standard,Sim,Sim,32,Cartao de Credito,Quinzenalmente
687,70,Homem,Sueter,Roupas,35,Indiana,G,Bege,Outono,30,Sim,Frete em 2 dias,Sim,Sim,33,PayPal,Quinzenalmente
688,19,Homem,Gloves,Acessorios,38,West Virginia,XG,Turquesa,Inverno,33,Sim,Free Shipping,Sim,Sim,46,Em dinheiro,Trimestralmente
689,25,Homem,Cachecol,Acessorios,59,Michigan,P,Pessego,Verao,47,Sim,Retirado na loja,Sim,Sim,44,Em dinheiro,Mensalmente
690,19,Homem,Moletom,Roupas,91,Pennsylvania,M,Laranja,Verao,47,Sim,Expresso,Sim,Sim,35,Em dinheiro,A cada 3 meses
691,25,Homem,Shorts,Roupas,68,Alaska,XG,Vermelho,Primavera,48,Sim,Standard,Sim,Sim,45,Transferencia bancaria,Semanalmente
692,60,Homem,Mochila,Acessorios,21,Massachusetts,G,Prateado,Verao,29,Sim,Standard,Sim,Sim,37,Cartao de Credito,Quinzenalmente
693,35,Homem,Oculos de sol,Acessorios,95,North Dakota,M,Ciano,Primavera,40,Sim,Frete em 2 dias,Sim,Sim,40,PIX,A cada 3 meses
694,46,Homem,Shorts,Roupas,52,Vermont,G,Turquesa,Primavera,31,Sim,Free Shipping,Sim,Sim,30,Cartao de Credito,A cada 3 meses
695,41,Homem,Vestido,Roupas,21,Kentucky,P,Carvao,Outono,35,Sim,Frete em 2 dias,Sim,Sim,38,PIX,A cada 3 meses
696,30,Homem,Shorts,Roupas,67,Nevada,XG,Pessego,Verao,37,Sim,Next Day Air,Sim,Sim,15,Transferencia bancaria,A cada 3 meses
697,44,Homem,Cinto,Acessorios,42,Utah,G,Verde,Outono,28,Sim,Standard,Sim,Sim,49,Transferencia bancaria,Mensalmente
698,61,Homem,Cachecol,Acessorios,63,North Dakota,XG,Marrom,Verao,46,Sim,Free Shipping,Sim,Sim,40,Transferencia bancaria,Trimestralmente
699,55,Homem,Botas,Calcados,41,Iowa,M,Amarelo,Inverno,38,Sim,Standard,Sim,Sim,40,PayPal,Semanalmente
700,50,Homem,Bolsa,Acessorios,46,Connecticut,M,Carvao,Outono,26,Sim,Frete em 2 dias,Sim,Sim,5,Transferencia bancaria,Semanalmente
701,57,Homem,Calcas,Roupas,79,Wisconsin,G,Oliva,Inverno,41,Sim,Standard,Sim,Sim,5,PIX,Mensalmente
702,51,Homem,Botas,Calcados,90,Idaho,G,Vermelho,Outono,33,Sim,Next Day Air,Sim,Sim,5,Em dinheiro,A cada 3 meses
703,18,Homem,Shirt,Roupas,71,Montana,M,Branco,Inverno,34,Sim,Retirado na loja,Sim,Sim,1,Transferencia bancaria,Semanalmente
704,63,Homem,Vestido,Roupas,87,Connecticut,G,Rosa,Verao,30,Sim,Standard,Sim,Sim,21,Cartao de Debito,Semanalmente
705,34,Homem,Moletom,Roupas,66,Idaho,P,Preto,Primavera,32,Sim,Expresso,Sim,Sim,18,PIX,Anualmente
706,25,Homem,Calcas,Roupas,90,Arkansas,XG,Indigo,Verao,45,Sim,Free Shipping,Sim,Sim,49,PayPal,Trimestralmente
707,46,Homem,Jeans,Roupas,47,Iowa,G,Turquesa,Verao,48,Sim,Expresso,Sim,Sim,27,PIX,Semanalmente
708,59,Homem,Shirt,Roupas,38,Louisiana,G,Roxo,Primavera,37,Sim,Next Day Air,Sim,Sim,21,Cartao de Debito,Anualmente
709,37,Homem,Mochila,Acessorios,50,Kentucky,G,Bege,Verao,34,Sim,Retirado na loja,Sim,Sim,19,Em dinheiro,Quinzenalmente
710,49,Homem,Jaqueta,Agasalhos,79,Massachusetts,G,Carvao,Verao,46,Sim,Standard,Sim,Sim,23,Cartao de Debito,Mensalmente
711,22,Homem,Cachecol,Acessorios,91,Virginia,G,Turquesa,Primavera,41,Sim,Standard,Sim,Sim,26,Transferencia bancaria,Quinzenalmente
712,64,Homem,Botas,Calcados,60,New Hampshire,M,Marrom,Primavera,35,Sim,Frete em 2 dias,Sim,Sim,13,PayPal,Quinzenalmente
713,42,Homem,Blusa,Roupas,81,New Hampshire,XG,Preto,Verao,38,Sim,Next Day Air,Sim,Sim,36,Cartao de Credito,Trimestralmente
714,37,Homem,Moletom,Roupas,90,Oregon,M,Lavanda,Verao,26,Sim,Expresso,Sim,Sim,39,Transferencia bancaria,Quinzenalmente
715,26,Homem,Jaqueta,Agasalhos,70,South Dakota,M,Magenta,Outono,44,Sim,Retirado na loja,Sim,Sim,40,PIX,Quinzenalmente
716,33,Homem,Jeans,Roupas,63,Delaware,G,Verde,Primavera,26,Sim,Expresso,Sim,Sim,37,PIX,Trimestralmente
717,30,Homem,Joias,Acessorios,29,Missouri,M,Oliva,Primavera,36,Sim,Expresso,Sim,Sim,9,PayPal,Quinzenalmente
718,21,Homem,Socks,Roupas,90,Alaska,G,Verde,Primavera,42,Sim,Expresso,Sim,Sim,7,Cartao de Debito,A cada 3 meses
719,22,Homem,Shirt,Roupas,22,Florida,M,Pessego,Verao,46,Sim,Standard,Sim,Sim,25,Transferencia bancaria,Anualmente
720,63,Homem,Shorts,Roupas,22,Mississippi,G,Turquesa,Verao,33,Sim,Next Day Air,Sim,Sim,42,PIX,Quinzenalmente
721,33,Homem,Joias,Acessorios,62,New Mexico,G,Laranja,Outono,34,Sim,Free Shipping,Sim,Sim,19,Transferencia bancaria,Semanalmente
722,43,Homem,Blusa,Roupas,57,California,G,Prateado,Verao,44,Sim,Next Day Air,Sim,Sim,41,Cartao de Debito,A cada 3 meses
723,27,Homem,Sueter,Roupas,32,Wyoming,P,Azul,Verao,43,Sim,Retirado na loja,Sim,Sim,50,PayPal,Quinzenalmente
724,35,Homem,Joias,Acessorios,53,Missouri,G,Ciano,Outono,35,Sim,Expresso,Sim,Sim,43,Em dinheiro,Mensalmente
725,37,Homem,T-shirt,Roupas,79,New Hampshire,XG,Verde,Outono,47,Sim,Retirado na loja,Sim,Sim,36,Em dinheiro,A cada 3 meses
726,61,Homem,Chapeu,Acessorios,61,Texas,G,Prateado,Inverno,31,Sim,Standard,Sim,Sim,33,Em dinheiro,Quinzenalmente
727,32,Homem,Shorts,Roupas,78,North Dakota,G,Amarelo,Verao,36,Sim,Next Day Air,Sim,Sim,20,PayPal,A cada 3 meses
728,62,Homem,Sueter,Roupas,97,Arkansas,P,Cinza,Inverno,48,Sim,Next Day Air,Sim,Sim,37,Cartao de Credito,A cada 3 meses
729,29,Homem,Jeans,Roupas,78,Nebraska,M,Rosa,Inverno,37,Sim,Next Day Air,Sim,Sim,12,Cartao de Debito,A cada 3 meses
730,41,Homem,Oculos de sol,Acessorios,56,Minnesota,G,Bege,Verao,32,Sim,Expresso,Sim,Sim,46,PIX,A cada 3 meses
731,48,Homem,Botas,Calcados,25,Massachusetts,M,Indigo,Verao,39,Sim,Standard,Sim,Sim,28,PIX,Quinzenalmente
732,43,Homem,Casaco,Agasalhos,28,Arkansas,M,Vermelho,Primavera,35,Sim,Free Shipping,Sim,Sim,30,Cartao de Credito,Quinzenalmente
733,34,Homem,Shirt,Roupas,57,New Hampshire,G,Azul,Primavera,28,Sim,Expresso,Sim,Sim,28,Em dinheiro,Quinzenalmente
734,45,Homem,Vestido,Roupas,36,Rhode Island,G,Ciano,Outono,27,Sim,Frete em 2 dias,Sim,Sim,20,Em dinheiro,Quinzenalmente
735,65,Homem,Shirt,Roupas,69,New Jersey,P,Violeta,Inverno,31,Sim,Expresso,Sim,Sim,39,PIX,A cada 3 meses
736,61,Homem,Oculos de sol,Acessorios,48,Montana,M,Laranja,Outono,36,Sim,Frete em 2 dias,Sim,Sim,48,PIX,Quinzenalmente
737,18,Homem,Vestido,Roupas,58,Colorado,G,Marrom,Primavera,29,Sim,Frete em 2 dias,Sim,Sim,32,Cartao de Debito,A cada 3 meses
738,47,Homem,Oculos de sol,Acessorios,24,Nebraska,M,Verde-azulado,Primavera,36,Sim,Retirado na loja,Sim,Sim,28,PayPal,Anualmente
739,56,Homem,Oculos de sol,Acessorios,31,Minnesota,G,Laranja,Inverno,35,Sim,Frete em 2 dias,Sim,Sim,27,Cartao de Credito,Trimestralmente
740,64,Homem,Shorts,Roupas,29,Minnesota,P,Roxo,Verao,35,Sim,Free Shipping,Sim,Sim,26,Em dinheiro,Quinzenalmente
741,26,Homem,Jeans,Roupas,69,South Dakota,M,Laranja,Verao,28,Sim,Next Day Air,Sim,Sim,22,Transferencia bancaria,Quinzenalmente
742,22,Homem,T-shirt,Roupas,79,West Virginia,XG,Amarelo,Verao,47,Sim,Free Shipping,Sim,Sim,23,Cartao de Debito,A cada 3 meses
743,64,Homem,Calcas,Roupas,39,Nevada,M,Carvao,Verao,31,Sim,Expresso,Sim,Sim,21,Cartao de Debito,Trimestralmente
744,21,Homem,Oculos de sol,Acessorios,84,North Carolina,G,Cinza,Outono,49,Sim,Free Shipping,Sim,Sim,36,PayPal,Semanalmente
745,67,Homem,Botas,Calcados,66,Illinois,P,Carvao,Primavera,41,Sim,Next Day Air,Sim,Sim,42,Cartao de Debito,Quinzenalmente
746,46,Homem,T-shirt,Roupas,92,Michigan,G,Laranja,Outono,47,Sim,Standard,Sim,Sim,4,Cartao de Credito,Mensalmente
747,40,Homem,Sandalhas,Calcados,45,Michigan,M,Vermelho,Inverno,25,Sim,Free Shipping,Sim,Sim,47,Cartao de Debito,Anualmente
748,51,Homem,Shorts,Roupas,74,Oklahoma,G,Gold,Primavera,44,Sim,Next Day Air,Sim,Sim,13,PIX,Semanalmente
749,35,Homem,Chapeu,Acessorios,39,South Dakota,G,Marrom,Outono,39,Sim,Free Shipping,Sim,Sim,8,Transferencia bancaria,Trimestralmente
750,56,Homem,Cachecol,Acessorios,71,Oklahoma,M,Oliva,Inverno,37,Sim,Standard,Sim,Sim,11,Transferencia bancaria,Trimestralmente
751,25,Homem,T-shirt,Roupas,95,Maryland,G,Violeta,Outono,34,Sim,Free Shipping,Sim,Sim,5,Transferencia bancaria,Anualmente
752,65,Homem,Gloves,Acessorios,72,Ohio,G,Indigo,Outono,48,Sim,Free Shipping,Sim,Sim,1,Cartao de Credito,Mensalmente
753,39,Homem,Cachecol,Acessorios,85,Ohio,G,Amarelo,Outono,42,Sim,Frete em 2 dias,Sim,Sim,17,Em dinheiro,A cada 3 meses
754,47,Homem,Botas,Calcados,54,Massachusetts,M,Verde-azulado,Outono,34,Sim,Retirado na loja,Sim,Sim,27,Cartao de Credito,Trimestralmente
755,36,Homem,Gloves,Acessorios,41,North Carolina,G,Rosa,Primavera,29,Sim,Retirado na loja,Sim,Sim,3,Em dinheiro,Trimestralmente
756,66,Homem,Casaco,Agasalhos,24,Florida,M,Violeta,Primavera,33,Sim,Free Shipping,Sim,Sim,22,PIX,Semanalmente
757,62,Homem,Cinto,Acessorios,99,Montana,P,Laranja,Verao,48,Sim,Standard,Sim,Sim,24,Em dinheiro,Quinzenalmente
758,41,Homem,Moletom,Roupas,32,Minnesota,M,Vermelho,Outono,38,Sim,Retirado na loja,Sim,Sim,18,Cartao de Debito,Trimestralmente
759,66,Homem,Sapatos,Calcados,71,Massachusetts,G,Pessego,Verao,46,Sim,Frete em 2 dias,Sim,Sim,39,Transferencia bancaria,A cada 3 meses
760,51,Homem,Vestido,Roupas,49,Rhode Island,XG,Verde,Inverno,26,Sim,Next Day Air,Sim,Sim,25,Transferencia bancaria,Quinzenalmente
761,33,Homem,Gloves,Acessorios,50,Minnesota,XG,Violeta,Outono,34,Sim,Free Shipping,Sim,Sim,6,Cartao de Credito,Anualmente
762,57,Homem,Joias,Acessorios,91,Nevada,G,Amarelo,Outono,42,Sim,Expresso,Sim,Sim,26,Cartao de Credito,Semanalmente
763,45,Homem,Cinto,Acessorios,46,New Mexico,M,Rosa,Outono,39,Sim,Standard,Sim,Sim,43,Cartao de Credito,Quinzenalmente
764,61,Homem,Sueter,Roupas,50,North Carolina,M,Marrom,Primavera,29,Sim,Frete em 2 dias,Sim,Sim,6,Cartao de Debito,Mensalmente
765,55,Homem,Saia,Roupas,39,Virginia,XG,Prateado,Outono,42,Sim,Free Shipping,Sim,Sim,6,Transferencia bancaria,Trimestralmente
766,54,Homem,Tenis,Calcados,99,Alaska,M,Rosa,Verao,30,Sim,Retirado na loja,Sim,Sim,13,Transferencia bancaria,Trimestralmente
767,57,Homem,Gloves,Acessorios,48,Nevada,M,Ciano,Inverno,36,Sim,Next Day Air,Sim,Sim,13,PayPal,Mensalmente
768,27,Homem,Casaco,Agasalhos,77,Pennsylvania,M,Marrom,Outono,25,Sim,Next Day Air,Sim,Sim,11,Em dinheiro,Anualmente
769,64,Homem,Mochila,Acessorios,95,Illinois,XG,Vermelho,Primavera,26,Sim,Expresso,Sim,Sim,45,PayPal,Semanalmente
770,52,Homem,Socks,Roupas,100,Delaware,M,Prateado,Primavera,43,Sim,Retirado na loja,Sim,Sim,8,Cartao de Credito,Mensalmente
771,19,Homem,Tenis,Calcados,54,Vermont,M,Cinza,Primavera,33,Sim,Expresso,Sim,Sim,8,PIX,Anualmente
772,22,Homem,Sueter,Roupas,68,Hawaii,G,Ciano,Outono,26,Sim,Next Day Air,Sim,Sim,34,Cartao de Credito,Quinzenalmente
773,18,Homem,Jeans,Roupas,22,Illinois,G,Verde-azulado,Outono,36,Sim,Free Shipping,Sim,Sim,40,Em dinheiro,Quinzenalmente
774,29,Homem,Chapeu,Acessorios,84,California,G,Indigo,Inverno,26,Sim,Expresso,Sim,Sim,14,PIX,Quinzenalmente
775,42,Homem,Chapeu,Acessorios,46,Nevada,M,Amarelo,Verao,35,Sim,Standard,Sim,Sim,11,Cartao de Credito,Trimestralmente
776,49,Homem,Bolsa,Acessorios,53,Kentucky,P,Gold,Inverno,30,Sim,Retirado na loja,Sim,Sim,8,PayPal,Mensalmente
777,49,Homem,Shirt,Roupas,60,Alabama,M,Marrom,Primavera,50,Sim,Standard,Sim,Sim,8,PayPal,A cada 3 meses
778,55,Homem,Socks,Roupas,32,Wyoming,XG,Prateado,Primavera,25,Sim,Expresso,Sim,Sim,37,Cartao de Credito,Semanalmente
779,29,Homem,Socks,Roupas,50,Massachusetts,M,Amarelo,Verao,29,Sim,Retirado na loja,Sim,Sim,23,Em dinheiro,Anualmente
780,60,Homem,Vestido,Roupas,94,Utah,M,Azul,Primavera,46,Sim,Expresso,Sim,Sim,38,Cartao de Credito,Anualmente
781,34,Homem,Sapatos,Calcados,26,New York,M,Turquesa,Primavera,36,Sim,Free Shipping,Sim,Sim,38,PIX,Trimestralmente
782,30,Homem,Cachecol,Acessorios,44,Vermont,G,Indigo,Inverno,30,Sim,Retirado na loja,Sim,Sim,12,PayPal,Quinzenalmente
783,28,Homem,Moletom,Roupas,57,Hawaii,M,Verde,Verao,45,Sim,Standard,Sim,Sim,15,PayPal,Semanalmente
784,63,Homem,T-shirt,Roupas,65,Louisiana,G,Roxo,Inverno,45,Sim,Next Day Air,Sim,Sim,38,Cartao de Debito,Quinzenalmente
785,31,Homem,Jeans,Roupas,72,Alabama,M,Pessego,Inverno,32,Sim,Retirado na loja,Sim,Sim,41,Cartao de Debito,A cada 3 meses
786,46,Homem,Shorts,Roupas,62,Louisiana,P,Roxo,Primavera,40,Sim,Next Day Air,Sim,Sim,37,Transferencia bancaria,Quinzenalmente
787,70,Homem,Chapeu,Acessorios,21,Indiana,P,Verde-azulado,Inverno,48,Sim,Expresso,Sim,Sim,16,Cartao de Credito,A cada 3 meses
788,53,Homem,Bolsa,Acessorios,85,Michigan,P,Verde,Primavera,37,Sim,Free Shipping,Sim,Sim,25,Transferencia bancaria,Semanalmente
789,50,Homem,Calcas,Roupas,51,Rhode Island,XG,Amarelo,Verao,38,Sim,Retirado na loja,Sim,Sim,18,PIX,Trimestralmente
790,33,Homem,Bolsa,Acessorios,84,Idaho,P,Roxo,Outono,27,Sim,Standard,Sim,Sim,4,PIX,Quinzenalmente
791,22,Homem,Sueter,Roupas,37,Louisiana,M,Indigo,Verao,49,Sim,Retirado na loja,Sim,Sim,12,PIX,Trimestralmente
792,50,Homem,Cachecol,Acessorios,44,North Carolina,P,Magenta,Verao,31,Sim,Frete em 2 dias,Sim,Sim,35,Cartao de Credito,Quinzenalmente
793,34,Homem,Tenis,Calcados,45,New Jersey,M,Violeta,Primavera,42,Sim,Next Day Air,Sim,Sim,45,PIX,Semanalmente
794,24,Homem,Calcas,Roupas,35,Alabama,G,Marrom,Verao,38,Sim,Free Shipping,Sim,Sim,16,Em dinheiro,Mensalmente
795,69,Homem,Mochila,Acessorios,50,Kentucky,XG,Amarelo,Inverno,42,Sim,Retirado na loja,Sim,Sim,10,Transferencia bancaria,Quinzenalmente
796,39,Homem,Sandalhas,Calcados,26,New York,M,Bege,Verao,46,Sim,Retirado na loja,Sim,Sim,34,Em dinheiro,Anualmente
797,42,Homem,Socks,Roupas,78,Arizona,XG,Preto,Outono,40,Sim,Frete em 2 dias,Sim,Sim,43,Cartao de Debito,Anualmente
798,42,Homem,Casaco,Agasalhos,82,Maryland,M,Violeta,Outono,40,Sim,Frete em 2 dias,Sim,Sim,38,Em dinheiro,Semanalmente
799,29,Homem,Socks,Roupas,39,Alaska,M,Violeta,Primavera,38,Sim,Frete em 2 dias,Sim,Sim,48,Em dinheiro,A cada 3 meses
800,55,Homem,Cinto,Acessorios,55,Nevada,G,Marrom,Verao,33,Sim,Free Shipping,Sim,Sim,31,PIX,Anualmente
801,32,Homem,Socks,Roupas,20,Utah,P,Gold,Verao,26,Sim,Free Shipping,Sim,Sim,20,Cartao de Credito,A cada 3 meses
802,25,Homem,Cinto,Acessorios,29,New Mexico,G,Azul,Outono,49,Sim,Expresso,Sim,Sim,12,Cartao de Credito,Quinzenalmente
803,38,Homem,Calcas,Roupas,41,Delaware,M,Verde-azulado,Inverno,35,Sim,Next Day Air,Sim,Sim,2,PIX,Semanalmente
804,32,Homem,Shorts,Roupas,38,Connecticut,G,Prateado,Inverno,28,Sim,Expresso,Sim,Sim,30,Cartao de Credito,A cada 3 meses
805,43,Homem,Botas,Calcados,47,Mississippi,M,Marrom,Verao,26,Sim,Retirado na loja,Sim,Sim,28,Em dinheiro,Trimestralmente
806,41,Homem,Vestido,Roupas,30,Connecticut,G,Branco,Verao,37,Sim,Next Day Air,Sim,Sim,40,PIX,Mensalmente
807,56,Homem,Jeans,Roupas,56,Florida,G,Carvao,Verao,27,Sim,Standard,Sim,Sim,46,Cartao de Credito,Trimestralmente
808,27,Homem,T-shirt,Roupas,89,New York,P,Marrom,Inverno,33,Sim,Expresso,Sim,Sim,15,Transferencia bancaria,Semanalmente
809,46,Homem,Sapatos,Calcados,96,Wisconsin,G,Lavanda,Outono,46,Sim,Next Day Air,Sim,Sim,38,PayPal,A cada 3 meses
810,48,Homem,Botas,Calcados,81,South Carolina,M,Violeta,Outono,49,Sim,Next Day Air,Sim,Sim,30,PayPal,Quinzenalmente
811,52,Homem,Cachecol,Acessorios,83,South Dakota,P,Lavanda,Outono,49,Sim,Retirado na loja,Sim,Sim,32,Cartao de Debito,Quinzenalmente
812,18,Homem,Tenis,Calcados,35,Illinois,M,Verde,Inverno,27,Sim,Free Shipping,Sim,Sim,36,Cartao de Debito,Trimestralmente
813,64,Homem,Botas,Calcados,56,Alaska,M,Oliva,Verao,32,Sim,Standard,Sim,Sim,32,PayPal,Semanalmente
814,54,Homem,Bolsa,Acessorios,45,Montana,P,Oliva,Verao,29,Sim,Retirado na loja,Sim,Sim,14,Cartao de Credito,Anualmente
815,31,Homem,Shirt,Roupas,62,Minnesota,M,Rosa,Inverno,38,Sim,Expresso,Sim,Sim,8,Em dinheiro,Mensalmente
816,30,Homem,Chapeu,Acessorios,84,West Virginia,G,Verde-azulado,Primavera,30,Sim,Next Day Air,Sim,Sim,27,Em dinheiro,Quinzenalmente
817,26,Homem,Sueter,Roupas,24,Illinois,G,Ciano,Verao,39,Sim,Retirado na loja,Sim,Sim,24,Cartao de Credito,Mensalmente
818,25,Homem,Bolsa,Acessorios,21,Nevada,P,Cinza,Primavera,47,Sim,Retirado na loja,Sim,Sim,30,Cartao de Credito,Quinzenalmente
819,59,Homem,Shirt,Roupas,91,Idaho,M,Pessego,Inverno,49,Sim,Retirado na loja,Sim,Sim,34,Em dinheiro,Mensalmente
820,55,Homem,Oculos de sol,Acessorios,36,Colorado,P,Verde-azulado,Inverno,48,Sim,Next Day Air,Sim,Sim,28,Transferencia bancaria,Trimestralmente
821,56,Homem,Tenis,Calcados,39,Louisiana,M,Turquesa,Primavera,25,Sim,Frete em 2 dias,Sim,Sim,27,Em dinheiro,Mensalmente
822,62,Homem,Moletom,Roupas,39,Vermont,M,Verde,Primavera,39,Sim,Standard,Sim,Sim,31,Em dinheiro,Quinzenalmente
823,35,Homem,Shirt,Roupas,59,Mississippi,G,Magenta,Inverno,34,Sim,Standard,Sim,Sim,23,Em dinheiro,Anualmente
824,51,Homem,Oculos de sol,Acessorios,27,Georgia,M,Verde,Inverno,25,Sim,Free Shipping,Sim,Sim,11,PayPal,Trimestralmente
825,61,Homem,Blusa,Roupas,94,Georgia,M,Branco,Primavera,30,Sim,Retirado na loja,Sim,Sim,48,PIX,Trimestralmente
826,27,Homem,Cinto,Acessorios,94,Nebraska,XG,Marrom,Outono,36,Sim,Next Day Air,Sim,Sim,17,PIX,Mensalmente
827,54,Homem,Vestido,Roupas,94,Massachusetts,M,Roxo,Inverno,36,Sim,Standard,Sim,Sim,36,Cartao de Credito,Semanalmente
828,31,Homem,Sapatos,Calcados,51,Colorado,P,Verde,Outono,41,Sim,Free Shipping,Sim,Sim,33,Cartao de Credito,Quinzenalmente
829,24,Homem,Socks,Roupas,62,Nevada,M,Pessego,Outono,37,Sim,Frete em 2 dias,Sim,Sim,27,Transferencia bancaria,Quinzenalmente
830,42,Homem,Socks,Roupas,57,Idaho,P,Prateado,Primavera,31,Sim,Frete em 2 dias,Sim,Sim,14,Cartao de Debito,Quinzenalmente
831,41,Homem,Shorts,Roupas,76,Wyoming,M,Marrom,Outono,42,Sim,Expresso,Sim,Sim,5,Em dinheiro,Anualmente
832,66,Homem,Gloves,Acessorios,63,Washington,M,Vermelho,Verao,43,Sim,Expresso,Sim,Sim,47,Cartao de Debito,A cada 3 meses
833,58,Homem,Jaqueta,Agasalhos,80,California,G,Azul,Outono,25,Sim,Expresso,Sim,Sim,28,Cartao de Credito,Quinzenalmente
834,43,Homem,Bolsa,Acessorios,68,Oklahoma,M,Roxo,Outono,35,Sim,Standard,Sim,Sim,11,Cartao de Debito,Anualmente
835,52,Homem,Mochila,Acessorios,89,Nevada,M,Indigo,Verao,31,Sim,Free Shipping,Sim,Sim,18,Cartao de Debito,Semanalmente
836,35,Homem,Botas,Calcados,26,Maryland,G,Indigo,Verao,25,Sim,Next Day Air,Sim,Sim,21,Cartao de Debito,Semanalmente
837,23,Homem,Gloves,Acessorios,90,West Virginia,G,Violeta,Inverno,39,Sim,Retirado na loja,Sim,Sim,22,PayPal,Quinzenalmente
838,25,Homem,Moletom,Roupas,28,Illinois,G,Marrom,Primavera,49,Sim,Expresso,Sim,Sim,33,Cartao de Credito,A cada 3 meses
839,33,Homem,Casaco,Agasalhos,29,Kentucky,M,Cinza,Primavera,43,Sim,Expresso,Sim,Sim,49,Transferencia bancaria,Anualmente
840,48,Homem,Shirt,Roupas,31,Illinois,G,Verde-azulado,Primavera,26,Sim,Free Shipping,Sim,Sim,10,Em dinheiro,A cada 3 meses
